UserID;Gender;Occupation;Zip-code;Age
3712;M;17;Illinois;6
3713;F;7;Maryland;5
3714;M;17;Califórnia;6
3715;M;5;Minnesota;4
3716;M;12;Alabama;4
3717;M;17;Califórnia;6
3718;M;17;Nova Jérsia;8
3719;M;1;Mississippi;5
3720;M;7;Ohio;7
3721;M;15;Califórnia;5
3722;M;18;Colorado;5
3723;M;14;Wisconsin;6
3724;M;6;Texas;6
3725;M;4;Flórida;4
3726;M;17;Califórnia;5
3727;M;7;Oklahoma;7
3728;M;4;Nova Jérsia;4
3729;M;4;Washington, D.C.;4
3730;M;1;Michigan;6
3731;M;17;Kansas;5
3732;M;17;Illinois;5
3733;M;4;Massachusetts;3
3734;M;4;Texas;3
3735;M;0;Nova Iorque (estado);6
3736;M;1;Ohio;6
3737;M;14;Tennessee;6
3738;M;7;Massachusetts;7
3739;M;11;Michigan;9
3740;M;5;Minnesota;4
3741;M;0;Havaí;5
3742;M;0;Califórnia;4
3743;F;7;Nevada;7
3744;M;0;Illinois;5
3745;F;9;Michigan;6
3746;M;5;Wisconsin;5
3747;M;13;Nevada;7
3748;M;4;Massachusetts;4
3749;F;0;Illinois;5
3750;F;4;Califórnia;4
3751;F;12;Minnesota;6
3752;F;1;Arizona;4
3753;M;7;Kentucky;5
3754;M;7;Califórnia;9
3755;F;14;Nova Jérsia;7
3756;M;12;Wisconsin;4
3757;M;7;Califórnia;6
3758;F;5;Massachusetts;7
3759;M;6;Wisconsin;7
3760;M;0;Minnesota;7
3761;M;17;Carolina do Norte;5
3762;M;6;Nova Iorque (estado);7
3763;M;2;Washington;5
3764;M;1;Connecticut;6
3765;F;3;Flórida;8
3766;F;1;Ohio;3
3767;M;0;Califórnia;5
3768;M;4;Arizona;6
3769;M;15;Massachusetts;6
3770;F;3;Iowa;7
3771;M;1;Nova Iorque (estado);5
3772;M;17;Connecticut;6
3773;M;6;Iowa;6
3774;M;0;Iowa;6
3775;M;12;Nova Iorque (estado);6
3776;F;4;Iowa;5
3777;M;4;Virgínia;4
3778;M;0;Illinois;6
3779;F;2;Washington;7
3780;M;0;Indiana;0
3781;F;11;Wisconsin;8
3782;F;0;Califórnia;5
3783;M;7;Oregon;6
3784;F;1;Washington;5
3785;F;20;Califórnia;5
3786;F;0;Califórnia;5
3787;F;0;Califórnia;5
3788;F;0;Califórnia;4
3789;F;0;Califórnia;6
3790;F;17;Califórnia;5
3791;M;18;Illinois;7
3792;M;6;Nebraska;5
3793;M;4;Maryland;4
3794;F;4;Wisconsin;3
3795;F;4;Califórnia;4
3796;M;14;Massachusetts;7
3797;M;7;Massachusetts;5
3798;M;7;Michigan;5
3799;M;0;Pensilvânia;3
3800;M;1;Ohio;4
3801;M;12;Alabama;4
3802;M;0;Califórnia;4
3803;F;9;Pensilvânia;6
3804;M;6;Connecticut;5
3805;F;1;Nevada;6
3806;M;4;Minnesota;4
3807;F;19;Flórida;7
3808;M;7;Illinois;5
3809;M;6;Maryland;7
3810;M;7;Washington, D.C.;7
3811;M;15;Washington;6
3812;M;17;Texas;6
3813;M;7;Colorado;7
3814;M;15;Washington;5
3815;M;17;Wisconsin;6
3816;F;3;Califórnia;6
3817;M;3;;6
3818;M;17;Flórida;7
3819;M;12;Alabama;6
3820;M;17;Califórnia;4
3821;M;20;Ohio;5
3822;M;20;Washington;7
3823;M;7;Califórnia;8
3824;M;17;Flórida;6
3825;M;1;Connecticut;3
3826;M;1;Michigan;5
3827;M;2;Novo México;7
3828;M;20;Califórnia;5
3829;F;1;Virgínia;6
3830;M;4;Illinois;4
3831;F;6;Utah;4
3832;F;7;Ohio;6
3833;M;1;Nebraska;6
3834;M;2;Massachusetts;4
3835;M;7;Kentucky;6
3836;F;8;Utah;8
3837;M;17;Carolina do Norte;5
3838;F;14;Nova Iorque (estado);5
3839;M;14;Massachusetts;8
3840;F;0;Massachusetts;5
3841;M;18;Virgínia Ocidental;7
3842;F;16;Califórnia;6
3843;F;10;Flórida;0
3844;M;4;Oklahoma;4
3845;M;12;Califórnia;5
3846;M;0;Flórida;7
3847;M;7;Nova Iorque (estado);5
3848;M;15;Luisiana;5
3849;M;0;Nova Iorque (estado);6
3850;M;3;Califórnia;3
3851;M;12;Illinois;6
3852;M;16;Illinois;8
3853;M;14;Califórnia;5
3854;M;14;Geórgia (Estados Unidos);6
3855;M;17;Maryland;5
3856;F;20;Califórnia;6
3857;M;14;Nova Jérsia;3
3858;F;9;Missouri;7
3859;M;0;Nevada;6
3860;M;17;Ohio;7
3861;M;4;Nova Iorque (estado);3
3862;M;17;Nova Iorque (estado);4
3863;M;0;Califórnia;5
3864;M;20;Carolina do Sul;7
3865;F;10;Califórnia;1
3866;M;14;Missouri;7
3867;M;3;Ohio;7
3868;M;12;Oklahoma;4
3869;M;17;Missouri;4
3870;M;17;Califórnia;5
3871;M;4;Missouri;4
3872;M;1;Nova Iorque (estado);5
3873;F;2;Califórnia;7
3874;M;7;Califórnia;6
3875;M;0;Kansas;5
3876;M;0;Nova Iorque (estado);5
3877;M;1;Flórida;7
3878;M;16;Maryland;6
3879;M;3;Idaho;6
3880;M;7;Wisconsin;5
3881;M;2;Ohio;4
3882;M;14;Minnesota;8
3883;M;16;Texas;8
3884;M;4;Texas;4
3885;M;12;Califórnia;5
3886;M;7;Califórnia;7
3887;M;4;Colorado;4
3888;M;17;Massachusetts;7
3889;M;6;Kansas;7
3890;M;4;Flórida;4
3891;F;16;Califórnia;8
3892;M;20;Califórnia;5
3893;M;6;Texas;5
3894;M;16;Massachusetts;7
3895;F;0;Maryland;7
3896;M;0;Illinois;6
3897;M;17;Califórnia;8
3898;M;11;Massachusetts;7
3899;M;17;Massachusetts;6
3900;F;14;Minnesota;5
3901;M;14;Arizona;4
3902;M;5;Indiana;5
3903;M;0;Massachusetts;6
3904;M;10;Michigan;1
3905;M;17;;5
3906;M;17;Wisconsin;8
3907;F;14;Maryland;4
3908;M;0;Nova Iorque (estado);5
3909;M;17;Pensilvânia;3
3910;M;20;Califórnia;5
3911;M;0;Califórnia;4
3912;M;4;Pensilvânia;4
3913;M;17;Kentucky;4
3914;M;4;Utah;6
3915;F;3;Luisiana;6
3916;M;4;Massachusetts;5
3917;F;9;Illinois;6
3918;M;18;Geórgia (Estados Unidos);6
3919;M;0;Oklahoma;7
3920;M;17;Missouri;7
3921;M;14;Califórnia;6
3922;M;4;Wisconsin;4
3923;M;2;Califórnia;6
3924;M;12;Califórnia;8
3925;M;12;Texas;5
3926;M;2;Califórnia;5
3927;F;16;Kansas;6
3928;M;0;Minnesota;6
3929;M;5;Colorado;4
3930;M;3;Iowa;9
3931;M;5;Califórnia;5
3932;M;7;Michigan;5
3933;F;6;Michigan;6
3934;M;0;Ohio;5
3935;M;18;Arkansas;7
3936;F;12;Massachusetts;6
3937;M;2;Califórnia;9
3938;M;2;Califórnia;6
3939;M;7;Califórnia;7
3940;M;20;Flórida;6
3941;M;17;Kentucky;7
3942;M;4;Michigan;4
3943;F;7;Washington;6
3944;F;16;Colorado;7
3945;F;1;Havaí;7
3946;F;12;Maryland;5
3947;M;0;Califórnia;6
3948;F;12;Illinois;7
3949;M;0;Ohio;7
3950;M;4;Illinois;5
3951;F;4;Illinois;4
3952;F;1;Nova Iorque (estado);7
3953;M;12;Minnesota;5
3954;M;4;Flórida;4
3955;M;0;Nova Iorque (estado);6
3956;M;0;Califórnia;5
3957;M;11;Kentucky;7
3958;M;7;Indiana;7
3959;F;1;Nova Hampshire;7
3960;F;14;Minnesota;6
3961;M;1;Ohio;4
3962;F;0;Washington;9
3963;M;20;Geórgia (Estados Unidos);8
3964;M;16;Kansas;9
3965;M;11;Missouri;3
3966;M;0;Geórgia (Estados Unidos);6
3967;F;2;Nova Iorque (estado);3
3968;M;2;Rhode Island;6
3969;M;7;Nova Iorque (estado);8
3970;F;2;Rhode Island;5
3971;F;4;Colorado;4
3972;F;6;Virgínia;6
3973;M;7;Illinois;6
3974;M;0;Geórgia (Estados Unidos);6
3975;F;5;Ohio;5
3976;F;0;Ohio;5
3977;M;14;Maryland;6
3978;M;13;Texas;7
3979;F;9;Montana;7
3980;M;4;Kansas;5
3981;F;0;Oregon;7
3982;M;13;Califórnia;8
3983;M;0;Geórgia (Estados Unidos);5
3984;M;7;Texas;6
3985;M;16;Massachusetts;7
3986;M;7;Flórida;5
3987;F;4;Massachusetts;4
3988;F;14;Illinois;5
3989;M;12;Geórgia (Estados Unidos);7
3990;M;16;Pensilvânia;4
3991;M;7;Flórida;6
3992;M;4;Flórida;5
3993;M;0;Maryland;6
3994;M;7;Ohio;8
3995;M;17;Virgínia;6
3996;M;14;Flórida;4
3997;M;17;Ohio;6
3998;M;0;Oklahoma;7
3999;M;17;Geórgia (Estados Unidos);7
4000;M;7;Nova Jérsia;6
4001;F;1;Massachusetts;5
4002;M;16;Maryland;7
4003;M;13;Indiana;8
4004;M;0;Maryland;8
4005;M;7;Nova Iorque (estado);6
4006;M;7;Michigan;1
4007;M;12;Novo México;6
4008;M;1;Califórnia;4
4009;M;7;Ohio;4
4010;M;14;Califórnia;5
4011;M;17;Arizona;5
4012;M;4;Michigan;4
4013;M;1;Texas;5
4014;M;0;Michigan;6
4015;F;3;Texas;7
4016;M;0;Flórida;8
4017;M;14;Pensilvânia;5
4018;F;20;Texas;7
4019;M;17;Wisconsin;6
4020;M;6;Texas;5
4021;M;20;Califórnia;8
4022;M;14;Wisconsin;7
4023;F;9;Flórida;7
4024;M;5;Ohio;4
4025;F;6;Texas;8
4026;M;7;Nebraska;4
4027;F;7;Nova Iorque (estado);5
4028;M;4;Massachusetts;5
4029;F;3;Maryland;8
4030;M;7;Nevada;7
4031;M;0;Kentucky;5
4032;M;12;Minnesota;5
4033;M;6;Ohio;6
4034;M;0;Maryland;5
4035;M;4;Ohio;4
4036;M;1;Indiana;5
4037;M;16;Colorado;8
4038;M;6;Nova Iorque (estado);8
4039;M;16;Oregon;5
4040;M;20;Texas;5
4041;M;3;Michigan;4
4042;M;15;Califórnia;7
4043;F;15;Califórnia;5
4044;F;3;Califórnia;7
4045;M;13;Kentucky;8
4046;M;17;Wisconsin;7
4047;M;4;Geórgia (Estados Unidos);4
4048;F;1;Nevada;6
4049;M;11;Flórida;7
4050;M;6;Illinois;6
4051;M;14;Massachusetts;4
4052;M;2;Ohio;5
4053;M;18;Alabama;5
4054;M;3;Nebraska;7
4055;M;0;Washington;7
4056;M;10;Carolina do Norte;1
4057;M;6;Pensilvânia;6
4058;M;6;Oklahoma;5
4059;M;14;Colorado;5
4060;M;18;Minnesota;5
4061;M;6;Flórida;8
4062;M;7;Illinois;5
4063;F;1;Carolina do Sul;7
4064;M;0;Maryland;7
4065;F;5;Michigan;7
4066;M;0;Pensilvânia;5
4067;M;20;Califórnia;7
4068;M;3;Nevada;8
4069;M;15;Pensilvânia;6
4070;M;15;Califórnia;5
4071;M;17;Flórida;5
4072;M;6;Califórnia;8
4073;M;6;Luisiana;5
4074;M;6;Texas;6
4075;M;16;Indiana;6
4076;M;17;Minnesota;4
4077;F;2;Maryland;6
4078;M;15;Carolina do Norte;5
4079;M;17;Virgínia Ocidental;7
4080;M;1;Michigan;6
4081;M;12;Pensilvânia;3
4082;M;20;Texas;6
4083;M;14;Califórnia;9
4084;M;13;Nova Iorque (estado);9
4085;F;6;Texas;6
4086;F;10;Minnesota;0
4087;M;4;Missouri;0
4088;M;3;Texas;5
4089;M;7;Texas;6
4090;M;6;Texas;9
4091;M;17;Minnesota;6
4092;F;0;Pensilvânia;6
4093;M;4;Luisiana;6
4094;M;17;Michigan;6
4095;M;0;Nova Iorque (estado);5
4096;M;15;Illinois;5
4097;M;7;Missouri;5
4098;M;7;Wisconsin;7
4099;M;17;Califórnia;7
4100;M;6;Texas;9
4101;M;4;Virgínia;3
4102;M;10;Michigan;0
4103;M;16;Nova Iorque (estado);4
4104;M;16;Kentucky;4
4105;M;7;Flórida;8
4106;M;16;Califórnia;5
4107;F;0;Virgínia;5
4108;M;17;Texas;7
4109;M;3;Oregon;7
4110;F;7;Kentucky;7
4111;M;15;Flórida;6
4112;M;18;Indiana;7
4113;M;17;Dakota do Norte;7
4114;M;14;Michigan;6
4115;M;15;Washington;4
4116;M;7;Nova Jérsia;6
4117;M;4;Ohio;4
4118;M;3;Califórnia;6
4119;M;1;Mississippi;8
4120;M;16;Luisiana;6
4121;M;7;Nova Jérsia;7
4122;M;19;Wyoming;4
4123;F;4;Indiana;6
4124;M;18;Illinois;4
4125;M;2;Nova Iorque (estado);6
4126;M;17;Wisconsin;6
4127;M;17;Pensilvânia;8
4128;M;6;Illinois;6
4129;M;11;Nova Iorque (estado);8
4130;M;6;Michigan;7
4131;M;7;Oregon;7
4132;M;17;Colorado;6
4133;M;4;Texas;7
4134;F;12;Arizona;7
4135;M;10;Indiana;1
4136;M;16;Illinois;8
4137;M;7;Califórnia;5
4138;M;7;Califórnia;6
4139;M;14;Kentucky;8
4140;M;0;Flórida;6
4141;M;17;Califórnia;6
4142;M;7;Massachusetts;9
4143;F;5;Illinois;5
4144;M;4;Massachusetts;4
4145;F;1;Texas;8
4146;M;17;Ohio;6
4147;F;7;Rhode Island;8
4148;F;7;Minnesota;7
4149;M;1;Flórida;6
4150;M;0;Carolina do Sul;4
4151;M;20;Ohio;7
4152;M;14;Oklahoma;5
4153;M;17;Pensilvânia;7
4154;M;1;Carolina do Sul;5
4155;M;17;Arizona;8
4156;M;20;Califórnia;9
4157;M;18;Oregon;8
4158;F;10;Califórnia;1
4159;F;9;Massachusetts;8
4160;M;20;Nova Iorque (estado);7
4161;M;0;Califórnia;7
4162;F;14;Virgínia;5
4163;M;7;Nova Jérsia;9
4164;M;1;Iowa;6
4165;F;14;Califórnia;6
4166;F;7;Texas;5
4167;M;20;Maryland;5
4168;F;6;Tennessee;7
4169;M;0;Missouri;8
4170;M;7;Wisconsin;7
4171;M;16;Texas;8
4172;M;7;Delaware;7
4173;F;11;Carolina do Sul;3
4174;F;3;;7
4175;M;0;Kansas;7
4176;M;7;Pensilvânia;7
4177;M;17;Califórnia;6
4178;F;16;Nova Jérsia;8
4179;F;20;Califórnia;6
4180;M;13;Nova Iorque (estado);9
4181;F;7;Flórida;6
4182;M;18;Colorado;5
4183;M;1;Califórnia;5
4184;M;7;Flórida;8
4185;M;14;Califórnia;6
4186;M;7;Flórida;5
4187;F;20;Missouri;9
4188;M;7;Oklahoma;8
4189;M;14;Califórnia;6
4190;M;17;Nevada;7
4191;F;15;Minnesota;7
4192;M;17;Texas;7
4193;M;13;Califórnia;9
4194;M;4;Illinois;4
4195;F;13;Califórnia;8
4196;M;14;Nova Iorque (estado);6
4197;F;1;Pensilvânia;7
4198;M;4;Colorado;4
4199;F;9;Flórida;6
4200;M;7;Nova Iorque (estado);7
4201;F;0;Missouri;5
4202;M;7;Maryland;5
4203;M;18;Dakota do Norte;5
4204;M;7;Connecticut;7
4205;F;15;Novo México;5
4206;F;1;Virgínia;6
4207;M;1;Califórnia;6
4208;F;0;Califórnia;6
4209;M;0;Tennessee;9
4210;M;17;Arizona;4
4211;M;5;Texas;7
4212;M;18;Minnesota;8
4213;M;7;Missouri;6
4214;F;0;;5
4215;M;7;Texas;6
4216;M;17;Massachusetts;5
4217;M;4;Pensilvânia;4
4218;M;17;Virgínia;8
4219;M;17;Califórnia;6
4220;M;0;Oregon;6
4221;M;4;Wisconsin;6
4222;F;17;Minnesota;7
4223;F;17;Illinois;6
4224;F;1;Michigan;7
4225;F;3;Michigan;4
4226;F;6;Texas;6
4227;M;19;Nova Iorque (estado);6
4228;M;18;Maryland;7
4229;M;17;Califórnia;7
4230;M;13;Flórida;9
4231;F;18;Maryland;8
4232;F;20;Texas;6
4233;M;4;Tennessee;6
4234;F;3;Michigan;7
4235;M;2;Califórnia;8
4236;F;3;Nova Jérsia;6
4237;M;14;Texas;5
4238;M;16;Ohio;6
4239;M;7;Iowa;8
4240;M;17;Minnesota;6
4241;M;7;Nova Iorque (estado);6
4242;M;7;Texas;8
4243;M;7;Flórida;8
4244;M;17;Michigan;7
4245;M;12;Ohio;8
4246;F;7;Michigan;7
4247;M;4;Wyoming;5
4248;M;4;Virgínia Ocidental;6
4249;F;17;Missouri;4
4250;F;0;Flórida;8
4251;M;7;Illinois;7
4252;F;3;Carolina do Norte;6
4253;M;11;Nova Hampshire;7
4254;M;17;Mississippi;5
4255;M;12;Nova Iorque (estado);8
4256;F;2;Texas;0
4257;M;16;Tennessee;8
4258;M;17;Delaware;5
4259;M;17;Ohio;6
4260;M;16;Montana;6
4261;F;6;Nova Jérsia;6
4262;F;6;Connecticut;6
4263;M;7;Kentucky;5
4264;M;1;Illinois;7
4265;M;12;Nova Hampshire;5
4266;M;13;Texas;8
4267;M;7;Massachusetts;7
4268;F;20;Maine;7
4269;M;18;Carolina do Norte;6
4270;M;7;Nova Iorque (estado);7
4271;M;7;Idaho;6
4272;M;17;Tennessee;7
4273;M;13;Geórgia (Estados Unidos);7
4274;F;1;Maine;7
4275;F;16;Nova Iorque (estado);7
4276;F;0;Havaí;7
4277;M;16;Washington;6
4278;F;7;;7
4279;M;16;Ohio;5
4280;M;17;Carolina do Norte;6
4281;M;13;Califórnia;9
4282;M;0;Pensilvânia;6
4283;F;9;Washington;5
4284;M;7;Kentucky;8
4285;M;0;Illinois;6
4286;M;17;Nova Iorque (estado);6
4287;M;7;Alabama;6
4288;F;9;Indiana;5
4289;M;14;Flórida;6
4290;M;17;Washington;5
4291;M;14;Washington;7
4292;M;0;Washington;6
4293;F;9;Minnesota;7
4294;M;10;Texas;2
4295;M;18;Califórnia;4
4296;M;6;Flórida;8
4297;M;15;Minnesota;7
4298;F;14;Arizona;4
4299;F;2;Ohio;5
4300;F;4;Washington;4
4301;M;11;Tennessee;6
4302;M;1;Ohio;8
4303;M;2;Califórnia;5
4304;M;0;Indiana;4
4305;F;17;Carolina do Norte;7
4306;M;7;Kansas;7
4307;M;0;Califórnia;6
4308;M;0;Flórida;5
4309;M;0;Alabama;6
4310;M;4;Dakota do Sul;5
4311;M;13;Nebraska;8
4312;M;18;Texas;5
4313;F;7;Nova Jérsia;5
4314;M;17;Texas;4
4315;M;4;Ohio;4
4316;M;6;Texas;5
4317;F;14;Illinois;6
4318;M;5;Rhode Island;5
4319;M;7;Ohio;6
4320;M;5;Nevada;6
4321;M;7;Colorado;7
4322;F;6;Texas;8
4323;M;4;Wyoming;4
4324;M;5;Illinois;5
4325;M;0;Geórgia (Estados Unidos);5
4326;F;13;Califórnia;7
4327;M;17;Tennessee;7
4328;M;3;Texas;7
4329;F;14;Texas;5
4330;F;6;Arizona;7
4331;M;6;Ohio;6
4332;F;3;Illinois;6
4333;M;2;Flórida;8
4334;M;1;Luisiana;5
4335;M;0;Oklahoma;7
4336;F;0;Kentucky;6
4337;M;20;Texas;3
4338;F;5;Indiana;3
4339;M;2;Texas;5
4340;F;17;Texas;5
4341;M;17;Flórida;7
4342;M;0;Kansas;5
4343;M;12;Texas;5
4344;M;1;Ohio;5
4345;F;14;Ohio;4
4346;M;17;Ohio;4
4347;F;20;Texas;4
4348;M;0;Geórgia (Estados Unidos);7
4349;M;2;Califórnia;4
4350;M;2;Carolina do Sul;4
4351;M;12;Tennessee;5
4352;M;4;Nova Iorque (estado);4
4353;M;7;Nova Iorque (estado);6
4354;M;14;Texas;6
4355;M;14;Nova Jérsia;8
4356;M;16;Arizona;6
4357;F;9;Idaho;6
4358;M;17;Maine;7
4359;M;4;Flórida;3
4360;F;9;Washington;6
4361;M;15;Idaho;6
4362;M;17;Arizona;5
4363;M;14;Califórnia;6
4364;M;18;Washington;5
4365;F;16;Indiana;8
4366;M;15;Massachusetts;4
4367;M;0;Iowa;7
4368;M;17;Maryland;4
4369;M;7;Geórgia (Estados Unidos);7
4370;M;16;Nova Jérsia;5
4371;F;4;Missouri;4
4372;M;17;Texas;7
4373;M;12;Flórida;8
4374;M;4;Ohio;3
4375;F;5;Kentucky;4
4376;F;5;Carolina do Norte;5
4377;M;0;Flórida;5
4378;M;17;Connecticut;4
4379;M;4;Carolina do Norte;5
4380;F;1;Tennessee;6
4381;M;4;Missouri;6
4382;M;18;Nova Iorque (estado);5
4383;F;4;Califórnia;4
4384;M;0;Ohio;5
4385;M;4;Califórnia;6
4386;M;5;Oklahoma;4
4387;F;4;Missouri;3
4388;M;3;Texas;7
4389;M;4;Michigan;5
4390;M;0;Nova Iorque (estado);6
4391;F;4;Ohio;4
4392;M;4;Ohio;4
4393;M;4;Ohio;4
4394;M;4;Ohio;5
4395;M;6;Ohio;7
4396;M;1;Ohio;4
4397;M;4;Ohio;4
4398;F;4;Ohio;3
4399;F;4;Ohio;4
4400;F;4;Ohio;4
4401;M;4;Nova Iorque (estado);4
4402;F;14;Ohio;4
4403;M;15;Califórnia;6
4404;M;1;Dakota do Sul;6
4405;M;14;Washington;5
4406;M;16;Colorado;6
4407;M;4;Massachusetts;4
4408;F;2;Pensilvânia;7
4409;M;14;Missouri;5
4410;M;19;Kentucky;3
4411;M;4;Califórnia;4
4412;M;4;Pensilvânia;4
4413;M;13;Tennessee;1
4414;M;4;Kentucky;5
4415;M;0;Massachusetts;4
4416;M;4;Massachusetts;4
4417;M;15;Massachusetts;5
4418;F;0;Massachusetts;8
4419;F;12;Pensilvânia;7
4420;M;15;Califórnia;5
4421;M;0;Califórnia;7
4422;M;5;Nova Iorque (estado);4
4423;M;4;Iowa;4
4424;M;7;Califórnia;5
4425;M;7;Washington;6
4426;M;17;Califórnia;7
4427;M;0;Iowa;4
4428;M;14;Indiana;5
4429;M;5;Arizona;6
4430;F;0;Califórnia;5
4431;M;14;Colorado;2
4432;M;12;Maryland;5
4433;M;0;Ohio;5
4434;F;7;Illinois;7
4435;M;7;Texas;5
4436;M;12;Pensilvânia;5
4437;F;5;Indiana;7
4438;M;0;Nova Iorque (estado);8
4439;M;6;Tennessee;6
4440;M;1;Colorado;6
4441;M;4;Washington;3
4442;M;15;Califórnia;8
4443;M;2;Califórnia;9
4444;F;12;Colorado;5
4445;M;3;Delaware;5
4446;M;18;Illinois;4
4447;M;5;Flórida;7
4448;M;14;Connecticut;4
4449;M;12;Carolina do Norte;5
4450;M;15;Illinois;5
4451;M;14;Geórgia (Estados Unidos);6
4452;F;7;Texas;5
4453;M;0;Califórnia;6
4454;M;20;;5
4455;M;7;Carolina do Norte;6
4456;F;2;Michigan;6
4457;M;14;Califórnia;6
4458;F;4;Pensilvânia;6
4459;M;1;Carolina do Norte;5
4460;M;14;Luisiana;5
4461;M;20;Colorado;4
4462;F;0;Illinois;5
4463;M;7;Nova Jérsia;8
4464;F;1;Illinois;8
4465;M;4;Massachusetts;4
4466;M;11;Nova Iorque (estado);6
4467;F;6;Pensilvânia;7
4468;F;7;Texas;7
4469;F;12;Califórnia;7
4470;M;12;Pensilvânia;6
4471;M;6;Califórnia;5
4472;F;16;Nova Iorque (estado);7
4473;M;1;Califórnia;6
4474;M;7;Carolina do Norte;6
4475;M;4;Nova Iorque (estado);3
4476;M;1;Iowa;7
4477;M;7;Washington;6
4478;M;12;Massachusetts;0
4479;M;13;Flórida;7
4480;M;0;Califórnia;5
4481;M;18;Virgínia Ocidental;4
4482;F;1;Califórnia;6
4483;F;6;Arkansas;5
4484;F;17;Califórnia;6
4485;M;4;Missouri;6
4486;M;8;Washington;6
4487;M;7;Massachusetts;6
4488;M;7;Arkansas;6
4489;M;4;Texas;4
4490;M;5;Luisiana;6
4491;M;4;Iowa;4
4492;M;13;Ohio;8
4493;F;10;Nova Iorque (estado);0
4494;M;0;Flórida;7
4495;M;4;Virgínia;4
4496;M;2;Connecticut;7
4497;M;0;Carolina do Sul;8
4498;M;7;Texas;8
4499;M;6;Illinois;6
4500;M;7;Texas;7
4501;M;17;Califórnia;5
4502;M;0;Massachusetts;8
4503;M;1;Arizona;9
4504;F;0;Missouri;4
4505;M;7;Mississippi;8
4506;M;16;Carolina do Sul;8
4507;M;4;Illinois;4
4508;M;20;Pensilvânia;4
4509;M;7;Tennessee;6
4510;M;7;Califórnia;7
4511;M;7;Illinois;6
4512;M;1;Pensilvânia;6
4513;M;0;Illinois;9
4514;M;3;Michigan;4
4515;M;13;Carolina do Sul;8
4516;M;4;Wisconsin;4
4517;F;1;Michigan;3
4518;M;0;Colorado;6
4519;M;7;Tennessee;8
4520;M;4;Ohio;5
4521;M;12;Pensilvânia;6
4522;M;1;Colorado;7
4523;M;2;Minnesota;4
4524;M;2;Minnesota;5
4525;M;14;Nova Iorque (estado);6
4526;M;20;Nova Iorque (estado);5
4527;M;0;Tennessee;3
4528;M;14;Carolina do Norte;5
4529;M;6;Utah;7
4530;F;1;Califórnia;6
4531;M;4;Arizona;4
4532;M;7;Nova Iorque (estado);5
4533;M;12;Wisconsin;5
4534;M;4;Arkansas;4
4535;M;19;Pensilvânia;4
4536;M;12;Wisconsin;4
4537;F;1;Massachusetts;7
4538;M;12;;6
4539;M;19;Massachusetts;6
4540;F;14;Califórnia;5
4541;M;10;Minnesota;0
4542;M;0;Califórnia;6
4543;M;2;Nova Iorque (estado);5
4544;M;1;Wisconsin;8
4545;M;16;Indiana;5
4546;M;7;Michigan;6
4547;M;12;Massachusetts;4
4548;M;2;Carolina do Norte;4
4549;F;10;Washington;1
4550;M;16;Virgínia;4
4551;M;12;Illinois;3
4552;M;0;Virgínia;5
4553;F;16;Michigan;6
4554;F;9;Michigan;5
4555;F;9;Oklahoma;4
4556;M;16;Minnesota;7
4557;M;14;Massachusetts;6
4558;M;14;Michigan;6
4559;M;7;Vermont;6
4560;M;0;Nebraska;5
4561;F;9;Utah;6
4562;M;10;Califórnia;6
4563;F;6;Virgínia;6
4564;M;12;Pensilvânia;6
4565;M;14;Califórnia;7
4566;M;17;Pensilvânia;6
4567;M;4;Washington;4
4568;F;4;Califórnia;5
4569;M;0;Maryland;5
4570;M;17;Illinois;7
4571;M;7;Maryland;6
4572;F;10;Pensilvânia;2
4573;M;16;Nova Iorque (estado);8
4574;M;4;Illinois;5
4575;F;10;Nova Hampshire;0
4576;F;7;Michigan;5
4577;M;7;Michigan;7
4578;M;0;Massachusetts;6
4579;F;4;Missouri;4
4580;F;13;Oregon;9
4581;M;1;Pensilvânia;6
4582;F;0;Minnesota;5
4583;M;1;Michigan;8
4584;F;0;Nova Iorque (estado);7
4585;M;7;Geórgia (Estados Unidos);6
4586;M;4;Massachusetts;5
4587;M;14;Nova Jérsia;6
4588;F;4;Michigan;5
4589;M;17;Massachusetts;5
4590;F;20;Minnesota;3
4591;M;15;Massachusetts;6
4592;M;4;Missouri;3
4593;F;1;Ohio;7
4594;M;16;Minnesota;6
4595;M;18;Oregon;6
4596;F;4;Califórnia;4
4597;F;4;Maryland;5
4598;F;3;Michigan;7
4599;F;0;Maine;7
4600;M;0;Indiana;5
4601;M;14;Minnesota;6
4602;M;7;Nova Iorque (estado);6
4603;F;2;Flórida;7
4604;M;15;Nova Iorque (estado);5
4605;M;15;Califórnia;5
4606;F;10;Califórnia;0
4607;M;0;Carolina do Norte;5
4608;F;0;Massachusetts;4
4609;F;4;Wisconsin;6
4610;F;4;Wisconsin;6
4611;F;4;Texas;4
4612;F;4;Califórnia;3
4613;M;12;Kentucky;6
4614;F;1;Nova Iorque (estado);7
4615;M;17;Illinois;5
4616;M;20;Nova Iorque (estado);5
4617;F;6;Minnesota;6
4618;M;14;Oregon;5
4619;F;1;Oregon;5
4620;F;17;Califórnia;4
4621;M;4;Califórnia;6
4622;M;12;Minnesota;5
4623;M;16;Maryland;5
4624;M;12;Utah;5
4625;M;7;Califórnia;6
4626;M;14;Oregon;5
4627;M;1;Ohio;8
4628;F;6;Virgínia;8
4629;F;4;Califórnia;4
4630;F;4;Califórnia;6
4631;M;4;Califórnia;4
4632;M;0;Washington;6
