MovieID;Title;Genres
3229;Another Man's Poison (1952);160
3230;Odessa File, The (1974);32768
3231;Saphead, The (1920);16
3232;Seven Chances (1925);16
3233;Smashing Time (1967);16
3234;Train Ride to Hollywood (1978);16
3235;Where the Buffalo Roam (1980);16
3236;Zachariah (1971);131072
3237;Kestrel's Eye (Falkens �ga) (1998);64
3238;Eye of the Beholder (1999);32768
3239;Isn't She Great? (2000);16
3240;Big Tease, The (1999);16
3241;Cup, The (Ph�rpa) (1999);16
3242;Santitos (1997);16
3243;Encino Man (1992);16
3244;Goodbye Girl, The (1977);8208
3245;I Am Cuba (Soy Cuba/Ya Kuba) (1964);128
3246;Malcolm X (1992);128
3247;Sister Act (1992);48
3248;Sister Act 2: Back in the Habit (1993);16
3249;Hand That Rocks the Cradle, The (1992);32768
3250;Alive (1993);128
3251;Agnes of God (1985);4224
3252;Scent of a Woman (1992);128
3253;Wayne's World (1992);16
3254;Wayne's World 2 (1993);16
3255;League of Their Own, A (1992);144
3256;Patriot Games (1992);32769
3257;Bodyguard, The (1992);41089
3258;Death Becomes Her (1992);16
3259;Far and Away (1992);8320
3260;Howards End (1992);128
3261;Singles (1992);8336
3262;Twin Peaks: Fire Walk with Me (1992);4224
3263;White Men Can't Jump (1992);16
3264;Buffy the Vampire Slayer (1992);1040
3265;Hard-Boiled (Lashou shentan) (1992);33
3266;Man Bites Dog (C'est arriv� pr�s de chez vous) (1992);177
3267;Mariachi, El (1992);32769
3268;Stop! Or My Mom Will Shoot (1992);17
3269;Forever Young (1992);24578
3270;Cutting Edge, The (1992);128
3271;Of Mice and Men (1992);128
3272;Bad Lieutenant (1992);160
3273;Scream 3 (2000);37888
3274;Single White Female (1992);1
3275;Boondock Saints, The (1999);17
3276;Gun Shy (2000);16
3277;Beloved/Friend (Amigo/Amado) (1999);128
3278;Gendernauts (1999);64
3279;Knockout (1999);3
3280;Baby, The (1973);1024
3281;Brandon Teena Story, The (1998);64
3282;Different for Girls (1996);16
3283;Minnie and Moskowitz (1971);1
3284;They Might Be Giants (1971);8208
3285;Beach, The (2000);130
3286;Snow Day (2000);16
3287;Tigger Movie, The (2000);12
3288;Cotton Mary (1999);128
3289;Not One Less (Yi ge dou bu neng shao) (1999);128
3290;Soft Toilet Seats (1999);16
3291;Trois (2000);32768
3292;Big Combo, The (1955);512
3293;Conceiving Ada (1997);16512
3294;Eaten Alive (1976);1024
3295;Raining Stones (1993);128
3296;To Sir with Love (1967);128
3297;With Byrd at the South Pole (1930);64
3298;Boiler Room (2000);128
3299;Hanging Up (2000);144
3300;Pitch Black (2000);16385
3301;Whole Nine Yards, The (2000);48
3302;Beautiful People (1999);16
3303;Black Tar Heroin: The Dark End of the Street (1999);64
3304;Blue Collar (1978);160
3305;Bluebeard (1944);1536
3306;Circus, The (1928);16
3307;City Lights (1931);8336
3308;Flamingo Kid, The (1984);144
3309;Dog's Life, A (1920);16
3310;Kid, The (1921);1
3311;Man from Laramie, The (1955);131072
3312;McCullochs, The (1975);128
3313;Class Reunion (1982);16
3314;Big Trees, The (1952);129
3315;Happy Go Lovely (1951);2048
3316;Reindeer Games (2000);32769
3317;Wonder Boys (2000);144
3318;Deterrence (1998);32768
3319;Judy Berlin (1999);128
3320;Mifune (Mifunes sidste sang) (1999);8208
3321;Waiting Game, The (2000);16
3322;3 Strikes (2000);16
3323;Chain of Fools (2000);48
3324;Drowning Mona (2000);16
3325;Next Best Thing, The (2000);144
3326;What Planet Are You From? (2000);16400
3327;Beyond the Mat (2000);64
3328;Ghost Dog: The Way of the Samurai (1999);160
3329;Year My Voice Broke, The (1987);128
3330;Splendor in the Grass (1961);128
3331;My Tutor (1983);128
3332;Legend of Lobo, The (1962);10
3333;Killing of Sister George, The (1968);128
3334;Key Largo (1948);33440
3335;Jail Bait (1954);160
3336;It Happened Here (1961);128
3337;I'll Never Forget What's 'is Name (1967);144
3338;For All Mankind (1989);64
3339;Cross of Iron (1977);65536
3340;Bride of the Monster (1956);17408
3341;Born Yesterday (1950);16
3342;Birdy (1984);65664
3343;And God Created Woman (1988);8336
3344;Blood Feast (1963);1024
3345;Charlie, the Lonesome Cougar (1967);10
3346;Color Me Blood Red (1965);1024
3347;Never Cry Wolf (1983);128
3348;Night Visitor, The (1970);32800
3349;Perils of Pauline, The (1947);16
3350;Raisin in the Sun, A (1961);128
3351;Two Thousand Maniacs! (1964);1024
3352;Brown's Requiem (1998);128
3353;Closer You Get, The (2000);8208
3354;Mission to Mars (2000);16384
3355;Ninth Gate, The (2000);32768
3356;Condo Painting (2000);64
3357;East-West (Est-ouest) (1999);8320
3358;Defending Your Life (1991);8208
3359;Breaking Away (1979);128
3360;Hoosiers (1986);128
3361;Bull Durham (1988);16
3362;Dog Day Afternoon (1975);176
3363;American Graffiti (1973);144
3364;Asphalt Jungle, The (1950);544
3365;Searchers, The (1956);131072
3366;Where Eagles Dare (1969);65539
3367;Devil's Brigade, The (1968);65536
3368;Big Country, The (1958);139264
3369;Any Number Can Win (M�lodie en sous-sol ) (1963);32
3370;Betrayed (1988);32896
3371;Bound for Glory (1976);128
3372;Bridge at Remagen, The (1969);65537
3373;Buck and the Preacher (1972);131072
3374;Daughters of the Dust (1992);128
3375;Destination Moon (1950);16384
3376;Fantastic Night, The (La Nuit Fantastique) (1949);8192
3377;Hangmen Also Die (1943);65664
3378;Ogre, The (Der Unhold) (1996);128
3379;On the Beach (1959);128
3380;Railroaded! (1947);512
3381;Slaves to the Underground (1997);144
3382;Song of Freedom (1936);128
3383;Big Fella (1937);2176
3384;Taking of Pelham One Two Three, The (1974);1
3385;Volunteers (1985);16
3386;JFK (1991);4224
3387;Who's Harry Crumb? (1989);16
3388;Harry and the Hendersons (1987);16
3389;Let's Get Harry (1986);3
3390;Shanghai Surprise (1986);2
3391;Who's That Girl? (1987);16
3392;She-Devil (1989);16
3393;Date with an Angel (1987);272
3394;Blind Date (1987);8208
3395;Nadine (1987);16
3396;Muppet Movie, The (1979);24
3397;Great Muppet Caper, The (1981);24
3398;Muppets Take Manhattan, The (1984);24
3399;Sesame Street Presents Follow That Bird (1985);24
3400;We're Back! A Dinosaur's Story (1993);12
3401;Baby... Secret of the Lost Legend (1985);16386
3402;Turtle Diary (1985);128
3403;Raise the Titanic (1980);32896
3404;Titanic (1953);129
3405;Night to Remember, A (1958);129
3406;Captain Horatio Hornblower (1951);65539
3407;Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999);144
3408;Erin Brockovich (2000);128
3409;Final Destination (2000);32896
3410;Soft Fruit (1999);144
3411;Babymother (1998);128
3412;Bear, The (1988);2
3413;Impact (1949);160
3414;Love Is a Many-Splendored Thing (1955);8192
3415;Mirror, The (Zerkalo) (1975);128
3416;Trial, The (Le Proc�s) (1963);128
3417;Crimson Pirate, The (1952);16402
3418;Thelma & Louise (1991);129
3419;Something for Everyone (1970);48
3420;...And Justice for All (1979);32896
3421;Animal House (1978);16
3422;She's Gotta Have It (1986);8208
3423;School Daze (1988);128
3424;Do the Right Thing (1989);144
3425;Mo' Better Blues (1990);128
3426;Jungle Fever (1991);8320
3427;Coogan's Bluff (1968);32
3428;Champ, The (1979);128
3429;Creature Comforts (1990);20
3430;Death Wish (1974);129
3431;Death Wish II (1982);129
3432;Death Wish 3 (1985);129
3433;Death Wish 4: The Crackdown (1987);129
3434;Death Wish V: The Face of Death (1994);129
3435;Double Indemnity (1944);544
3436;Dying Young (1991);8320
3437;Cool as Ice (1991);128
3438;Teenage Mutant Ninja Turtles (1990);265
3439;Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991);265
3440;Teenage Mutant Ninja Turtles III (1993);265
3441;Red Dawn (1984);65537
3442;Band of the Hand (1986);1
3443;Born American (1986);32897
3444;Bloodsport (1988);1
3445;Eyes of Laura Mars (1978);36864
3446;Funny Bones (1995);16
3447;Good Earth, The (1937);128
3448;Good Morning, Vietnam (1987);65680
3449;Good Mother, The (1988);128
3450;Grumpy Old Men (1993);16
3451;Guess Who's Coming to Dinner (1967);144
3452;Romeo Must Die (2000);8193
3453;Here on Earth (2000);8320
3454;Whatever It Takes (2000);8208
3455;Buddy Boy (1999);32896
3456;Color of Paradise, The (Rang-e Khoda) (1999);128
3457;Waking the Dead (1999);128
3458;Blood and Sand (Sangre y Arena) (1989);8320
3459;Gothic (1986);1152
3460;Hillbillys in a Haunted House (1967);16
3461;Lord of the Flies (1963);32898
3462;Modern Times (1936);16
3463;Last Resort (1994);16
3464;Solar Crisis (1993);49152
3465;That's Life! (1986);128
3466;Heart and Souls (1993);272
3467;Hud (1963);131200
3468;Hustler, The (1961);128
3469;Inherit the Wind (1960);128
3470;Dersu Uzala (1974);130
3471;Close Encounters of the Third Kind (1977);16512
3472;Horror Hotel (a.k.a. The City of the Dead) (1960);1024
3473;Jonah Who Will Be 25 in the Year 2000 (1976);16
3474;Retroactive (1997);49152
3475;Place in the Sun, A (1951);8320
3476;Jacob's Ladder (1990);37888
3477;Empire Records (1995);144
3478;Bamba, La (1987);128
3479;Ladyhawke (1985);8450
3480;Lucas (1986);128
3481;High Fidelity (2000);16
3482;Price of Glory (2000);128
3483;Road to El Dorado, The (2000);12
3484;Skulls, The (2000);32768
3485;Autopsy (Macchie Solari) (1975);1024
3486;Devil Girl From Mars (1954);16384
3487;Dorado, El (1967);131072
3488;Hideous Sun Demon, The (1959);17408
3489;Hook (1991);258
3490;Horror Express (1972);1024
3491;My Chauffeur (1986);16
3492;Son of the Sheik, The (1926);2
3493;Torso (Corpi Presentano Tracce di Violenza Carnale) (1973);1024
3494;True Grit (1969);131074
3495;Roadside Prophets (1992);144
3496;Madame Sousatzka (1988);128
3497;Max Dugan Returns (1983);16
3498;Midnight Express (1978);128
3499;Misery (1990);1024
3500;Mr. Saturday Night (1992);144
3501;Murphy's Romance (1985);8208
3502;My Life (1993);128
3503;Solaris (Solyaris) (1972);16512
3504;Network (1976);144
3505;No Way Out (1987);32768
3506;North Dallas Forty (1979);144
3507;Odd Couple, The (1968);16
3508;Outlaw Josey Wales, The (1976);131072
3509;Black and White (1999);128
3510;Frequency (2000);32896
3511;Ready to Rumble (2000);16
3512;Return to Me (2000);8320
3513;Rules of Engagement (2000);32896
3514;Joe Gould's Secret (2000);128
3515;Me Myself I (2000);16
3516;Bell, Book and Candle (1958);8208
3517;Bells, The (1926);160
3518;End of Violence, The (1997);32896
3519;Force 10 from Navarone (1978);65537
3520;How to Stuff a Wild Bikini (1965);16
3521;Mystery Train (1989);176
3522;Sacco and Vanzetti (Sacco e Vanzetti) (1971);128
3523;Taffin (1988);32769
3524;Arthur (1981);8208
3525;Bachelor Party (1984);16
3526;Parenthood (1989);144
3527;Predator (1987);49153
3528;Prince of Tides, The (1991);8320
3529;Postman Always Rings Twice, The (1981);32800
3530;Smoking/No Smoking (1993);16
3531;All the Vermeers in New York (1990);8336
3532;Freedom for Us (� nous la libert� ) (1931);16
3533;Actor's Revenge, An (Yukinojo Henge) (1963);128
3534;28 Days (2000);16
3535;American Psycho (2000);33808
3536;Keeping the Faith (2000);8208
3537;Where the Money Is (2000);144
3538;East is East (1999);16
3539;Filth and the Fury, The (2000);64
3540;Passion of Mind (1999);40960
3541;Third World Cop (1999);1
3542;Coming Apart (1969);128
3543;Diner (1982);144
3544;Shakes the Clown (1991);16
3545;Cabaret (1972);67584
3546;What Ever Happened to Baby Jane? (1962);32896
3547;Prick Up Your Ears (1987);128
3548;Auntie Mame (1958);144
3549;Guys and Dolls (1955);2048
3550;Hunger, The (1983);1024
3551;Marathon Man (1976);32768
3552;Caddyshack (1980);16
3553;Gossip (2000);32896
3554;Love and Basketball (2000);8320
3555;U-571 (2000);32769
3556;Virgin Suicides, The (1999);144
3557;Jennifer 8 (1992);32768
3558;Law, The (Le Legge) (1958);128
3559;Limelight (1952);128
3560;Phantom Love (Ai No Borei) (1978);128
3561;Stacy's Knights (1982);128
3562;Committed (2000);144
3563;Crow: Salvation, The (2000);1025
3564;Flintstones in Viva Rock Vegas, The (2000);24
3565;Where the Heart Is (2000);144
3566;Big Kahuna, The (2000);144
3567;Bossa Nova (1999);16
3568;Smiling Fish and Goat on Fire (1999);128
3569;Idiots, The (Idioterne) (1998);144
3570;Last September, The (1999);128
3571;Time Code (2000);128
3572;Carnosaur (1993);17408
3573;Carnosaur 2 (1995);17408
3574;Carnosaur 3: Primal Species (1996);17408
3575;Defying Gravity (1997);128
3576;Hidden, The (1987);17409
3577;Two Moon Juction (1988);128
3578;Gladiator (2000);129
3579;I Dreamed of Africa (2000);128
3580;Up at the Villa (2000);128
3581;Human Traffic (1999);128
3582;Jails, Hospitals & Hip-Hop (2000);128
3583;Black Tights (Les Collants Noirs) (1960);128
3584;Breathless (1983);41089
3585;Great Locomotive Chase, The (1956);65538
3586;Idolmaker, The (1980);128
3587;Inferno (1980);1024
3588;King of Marvin Gardens, The (1972);160
3589;Kill, Baby... Kill! (Operazione Paura) (1966);1024
3590;Lords of Flatbush, The (1974);16
3591;Mr. Mom (1983);144
3592;Time Masters (Les Ma�tres du Temps) (1982);16388
3593;Battlefield Earth (2000);16385
3594;Center Stage (2000);128
3595;Held Up (2000);16
3596;Screwed (2000);16
3597;Whipped (2000);16
3598;Hamlet (2000);128
3599;Anchors Aweigh (1945);2064
3600;Blue Hawaii (1961);2064
3601;Castaway Cowboy, The (1974);131088
3602;G. I. Blues (1960);2048
3603;Gay Deceivers, The (1969);16
3604;Gypsy (1962);2048
3605;King Creole (1958);2176
3606;On the Town (1949);2048
3607;One Little Indian (1973);131216
3608;Pee-wee's Big Adventure (1985);16
3609;Regret to Inform (1998);64
3610;Roustabout (1964);2048
3611;Saludos Amigos (1943);28
3612;Slipper and the Rose, The (1976);10242
3613;Things Change (1988);16
3614;Honeymoon in Vegas (1992);8208
3615;Dinosaur (2000);12
3616;Loser (2000);8208
3617;Road Trip (2000);16
3618;Small Time Crooks (2000);16
3619;Hollywood Knights, The (1980);16
3620;Myth of Fingerprints, The (1997);144
3621;Possession (1981);1152
3622;Twelve Chairs, The (1970);16
3623;Mission: Impossible 2 (2000);32769
3624;Shanghai Noon (2000);1
3625;Better Living Through Circuitry (1999);64
3626;8 1/2 Women (1999);16
3627;Carnival of Souls (1962);33792
3628;Flying Tigers (1942);65665
3629;Gold Rush, The (1925);16
3630;House of Exorcism, The (La Casa dell'esorcismo) (1974);1024
3631;It's in the Water (1998);16
3632;Monsieur Verdoux (1947);16
3633;On Her Majesty's Secret Service (1969);1
3634;Seven Days in May (1964);32768
3635;Spy Who Loved Me, The (1977);1
3636;Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998);128
3637;Vagabond (Sans toit ni loi) (1985);128
3638;Moonraker (1979);24577
3639;Man with the Golden Gun, The (1974);1
3640;King in New York, A (1957);144
3641;Woman of Paris, A (1923);128
3642;In Old California (1942);131072
3643;Fighting Seabees, The (1944);65665
3644;Dark Command (1940);131072
3645;Cleo From 5 to 7 (Cl�o de 5 � 7) (1962);128
3646;Big Momma's House (2000);16
3647;Running Free (2000);128
3648;Abominable Snowman, The (1957);17408
3649;American Gigolo (1980);128
3650;Anguish (Angustia) (1986);1024
3651;Blood Spattered Bride, The (La Novia Ensangrentada) (1972);1024
3652;City of the Living Dead (Paura nella citt� dei morti viventi) (1980);1024
3653;Endless Summer, The (1966);64
3654;Guns of Navarone, The (1961);65665
3655;Blow-Out (La Grande Bouffe) (1973);128
3656;Lured (1947);32
3657;Pandora and the Flying Dutchman (1951);128
3658;Quatermass and the Pit (1967);16384
3659;Quatermass II (1957);49152
3660;Puppet Master (1989);50176
3661;Puppet Master II (1990);50176
3662;Puppet Master III: Toulon's Revenge (1991);50176
3663;Puppet Master 4 (1993);50176
3664;Puppet Master 5: The Final Chapter (1994);50176
3665;Curse of the Puppet Master (1998);50176
3666;Retro Puppetmaster (1999);50176
3667;Rent-A-Cop (1988);17
3668;Romeo and Juliet (1968);8320
3669;Stay Tuned (1992);16
3670;Story of G.I. Joe, The (1945);65536
3671;Blazing Saddles (1974);131088
3672;Benji (1974);10
3673;Benji the Hunted (1987);10
3674;For the Love of Benji (1977);10
3675;White Christmas (1954);2048
3676;Eraserhead (1977);1152
3677;Baraka (1992);64
3678;Man with the Golden Arm, The (1955);128
3679;Decline of Western Civilization, The (1981);64
3680;Decline of Western Civilization Part II: The Metal Years, The (1988);64
3681;For a Few Dollars More (1965);131072
3682;Magnum Force (1973);131072
3683;Blood Simple (1984);640
3684;Fabulous Baker Boys, The (1989);8320
3685;Prizzi's Honor (1985);8336
3686;Flatliners (1990);32768
3687;Light Years (1988);16384
3688;Porky's (1981);16
3689;Porky's II: The Next Day (1983);16
3690;Porky's Revenge (1985);16
3691;Private School (1983);16
3692;Class of Nuke 'Em High (1986);1040
3693;Toxic Avenger, The (1985);1040
3694;Toxic Avenger, Part II, The (1989);1040
3695;Toxic Avenger Part III: The Last Temptation of Toxie, The (1989);1040
3696;Night of the Creeps (1986);17424
3697;Predator 2 (1990);49153
3698;Running Man, The (1987);16387
3699;Starman (1984);24706
3700;Brother from Another Planet, The (1984);16512
3701;Alien Nation (1988);16544
3702;Mad Max (1979);16385
3703;Mad Max 2 (a.k.a. The Road Warrior) (1981);16385
3704;Mad Max Beyond Thunderdome (1985);16385
3705;Bird on a Wire (1990);40963
3706;Angel Heart (1987);37376
3707;Nine 1/2 Weeks (1986);128
3708;Firestarter (1984);33792
3709;Sleepwalkers (1992);1024
3710;Action Jackson (1988);17
3711;Sarafina! (1992);128
3712;Soapdish (1991);16
3713;Long Walk Home, The (1990);128
3714;Clara's Heart (1988);128
3715;Burglar (1987);16
3716;Fatal Beauty (1987);33
3717;Gone in 60 Seconds (2000);33
3718;American Pimp (1999);64
3719;Love's Labour's Lost (2000);8208
3720;Sunshine (1999);128
3721;Trixie (1999);16
3722;Live Virgin (1999);16
3723;Hamlet (1990);128
3724;Coming Home (1978);65664
3725;American Pop (1981);2052
3726;Assault on Precinct 13 (1976);32769
3727;Near Dark (1987);1040
3728;One False Move (1991);32768
3729;Shaft (1971);33
3730;Conversation, The (1974);4224
3731;Cutter's Way (1981);32896
3732;Fury, The (1978);1024
3733;Paper Chase, The (1973);128
3734;Prince of the City (1981);128
3735;Serpico (1973);160
3736;Big Carnival, The (1951);128
3737;Lonely Are the Brave (1962);131200
3738;Sugarland Express, The (1974);128
3739;Trouble in Paradise (1932);8208
3740;Big Trouble in Little China (1986);17
3741;Badlands (1973);160
3742;Battleship Potemkin, The (Bronenosets Potyomkin) (1925);65664
3743;Boys and Girls (2000);8208
3744;Shaft (2000);33
3745;Titan A.E. (2000);16390
3746;Butterfly (La Lengua de las Mariposas) (2000);65664
3747;Jesus' Son (1999);128
3748;Match, The (1999);8208
3749;Time Regained (Le Temps Retrouv�) (1999);128
3750;Boricua's Bond (2000);128
3751;Chicken Run (2000);28
3752;Me, Myself and Irene (2000);16
3753;Patriot, The (2000);65665
3754;Adventures of Rocky and Bullwinkle, The (2000);28
3755;Perfect Storm, The (2000);32771
3756;Golden Bowl, The (2000);128
3757;Asylum (1972);1024
3758;Communion (1989);49280
3759;Fun and Fancy Free (1947);2060
3760;Kentucky Fried Movie, The (1977);16
3761;Blood In, Blood Out (a.k.a. Bound by Honor) (1993);160
3762;Daughter of Dr. Jeckyll (1957);1024
3763;F/X (1986);32801
3764;F/X 2 (1992);32801
3765;Hot Spot, The (1990);8320
3766;Missing in Action (1984);65537
3767;Missing in Action 2: The Beginning (1985);65537
3768;Braddock: Missing in Action III (1988);65537
3769;Thunderbolt and Lightfoot (1974);1
3770;Dreamscape (1984);49186
3771;Golden Voyage of Sinbad, The (1974);3
3772;Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969);1024
3773;House Party (1990);16
3774;House Party 2 (1991);16
3775;Make Mine Music (1946);2060
3776;Melody Time (1948);2060
3777;Nekromantik (1987);1040
3778;On Our Merry Way (1948);144
3779;Project Moon Base (1953);16384
3780;Rocketship X-M (1950);16384
3781;Shaft in Africa (1973);33
3782;Shaft's Big Score! (1972);33
3783;Croupier (1998);160
3784;Kid, The (2000);16
3785;Scary Movie (2000);1040
3786;But I'm a Cheerleader (1999);16
3787;Shower (Xizhao) (1999);16
3788;Blowup (1966);4224
3789;Pawnbroker, The (1965);128
3790;Groove (2000);128
3791;Footloose (1984);128
3792;Duel in the Sun (1946);131072
3793;X-Men (2000);16385
3794;Chuck & Buck (2000);144
3795;Five Senses, The (1999);128
3796;Wisdom of Crocodiles, The (a.k.a. Immortality) (2000);40960
3797;In Crowd, The (2000);32768
3798;What Lies Beneath (2000);32768
3799;Pok�mon the Movie 2000 (2000);12
3800;Criminal Lovers (Les Amants Criminels) (1999);8320
3801;Anatomy of a Murder (1959);4224
3802;Freejack (1992);16385
3803;Greaser's Palace (1972);128
3804;H.O.T.S. (1979);16
3805;Knightriders (1981);131
3806;MacKenna's Gold (1969);131072
3807;Sinbad and the Eye of the Tiger (1977);3
3808;Two Women (La Ciociara) (1961);65664
3809;What About Bob? (1991);16
3810;White Sands (1992);32896
3811;Breaker Morant (1980);65664
3812;Everything You Always Wanted to Know About Sex (1972);16
3813;Interiors (1978);128
3814;Love and Death (1975);16
3816;Official Story, The (La Historia Oficial) (1985);128
3817;Other Side of Sunday, The (S�ndagsengler) (1996);144
3818;Pot O' Gold (1941);2064
3819;Tampopo (1986);16
3820;Thomas and the Magic Railroad (2000);8
3821;Nutty Professor II: The Klumps (2000);16
3822;Girl on the Bridge, The (La Fille sur le Pont) (1999);8320
3823;Wonderland (1999);128
3824;Autumn in New York (2000);8320
3825;Coyote Ugly (2000);128
3826;Hollow Man (2000);50176
3827;Space Cowboys (2000);16385
3828;Better Living (1998);16
3829;Mad About Mambo (2000);8208
3830;Psycho Beach Party (2000);33808
3831;Saving Grace (2000);16
3832;Black Sabbath (Tre Volti Della Paura, I) (1963);1024
3833;Brain That Wouldn't Die, The (1962);17408
3834;Bronco Billy (1980);8322
3835;Crush, The (1993);32768
3836;Kelly's Heroes (1970);65553
3837;Phantasm II (1988);1024
3838;Phantasm III: Lord of the Dead (1994);1024
3839;Phantasm IV: Oblivion (1998);1024
3840;Pumpkinhead (1988);1024
3841;Air America (1990);17
3842;Make Them Die Slowly (Cannibal Ferox) (1980);1024
3843;Sleepaway Camp (1983);1024
3844;Steel Magnolias (1989);128
3845;And God Created Woman (Et Dieu&#8230Cr�a la Femme) (1956);128
3846;Easy Money (1983);16
3847;Ilsa, She Wolf of the SS (1974);1024
3848;Silent Fall (1994);32896
3849;Spiral Staircase, The (1946);32768
3850;Whatever Happened to Aunt Alice? (1969);32800
3851;I'm the One That I Want (2000);16
3852;Tao of Steve, The (2000);16
3853;Tic Code, The (1998);128
3854;Aim�e & Jaguar (1999);8320
3855;Affair of Love, An (Une Liaison Pornographique) (1999);8320
3856;Autumn Heart (1999);128
3857;Bless the Child (2000);32768
3858;Cecil B. Demented (2000);16
3859;Eyes of Tammy Faye, The (2000);64
3860;Opportunists, The (1999);32
3861;Replacements, The (2000);16
3862;About Adam (2000);16
3863;Cell, The (2000);49152
3864;Godzilla 2000 (Gojira ni-sen mireniamu) (1999);16387
3865;Original Kings of Comedy, The (2000);80
3866;Sunset Strip (2000);16
3867;All the Rage (a.k.a. It's the Rage) (1999);128
3868;Naked Gun: From the Files of Police Squad!, The (1988);16
3869;Naked Gun 2 1/2: The Smell of Fear, The (1991);16
3870;Our Town (1940);128
3871;Shane (1953);131200
3872;Suddenly, Last Summer (1959);128
3873;Cat Ballou (1965);131088
3874;Couch in New York, A (1996);8208
3875;Devil Rides Out, The (1968);1024
3876;Jerry & Tom (1998);128
3877;Supergirl (1984);259
3878;X: The Unknown (1956);16384
3879;Art of War, The (2000);1
3880;Ballad of Ramblin' Jack, The (2000);64
3881;Bittersweet Motel (2000);64
3882;Bring It On (2000);16
3883;Catfish in Black Bean Sauce (2000);144
3884;Crew, The (2000);16
3885;Love & Sex (2000);8208
3886;Steal This Movie! (2000);128
3887;Went to Coney Island on a Mission From God... Be Back by Five (1998);128
3888;Skipped Parts (2000);8320
3889;Highlander: Endgame (2000);259
3890;Back Stage (2000);64
3891;Turn It Up (2000);160
3892;Anatomy (Anatomie) (2000);1024
3893;Nurse Betty (2000);32784
3894;Solas (1999);128
3895;Watcher, The (2000);32800
3896;Way of the Gun, The (2000);32800
3897;Almost Famous (2000);144
3898;Bait (2000);17
3899;Circus (2000);16
3900;Crime and Punishment in Suburbia (2000);144
3901;Duets (2000);144
3902;Goya in Bordeaux (Goya en Bodeos) (1999);128
3903;Urbania (2000);128
3904;Uninvited Guest, An (2000);128
3905;Specials, The (2000);16
3906;Under Suspicion (2000);32
3907;Prince of Central Park, The (1999);128
3908;Urban Legends: Final Cut (2000);1024
3909;Woman on Top (2000);8208
3910;Dancer in the Dark (2000);2176
3911;Best in Show (2000);16
3912;Beautiful (2000);144
3913;Barenaked in America (1999);64
3914;Broken Hearts Club, The (2000);128
3915;Girlfight (2000);128
3916;Remember the Titans (2000);128
3917;Hellraiser (1987);1024
3918;Hellbound: Hellraiser II (1988);1024
3919;Hellraiser III: Hell on Earth (1992);1024
3920;Faraway, So Close (In Weiter Ferne, So Nah!) (1993);384
3921;Beach Party (1963);16
3922;Bikini Beach (1964);16
3923;Return of the Fly (1959);17408
3924;Pajama Party (1964);16
3925;Stranger Than Paradise (1984);16
3926;Voyage to the Bottom of the Sea (1961);16386
3927;Fantastic Voyage (1966);16386
3928;Abbott and Costello Meet Frankenstein (1948);1040
3929;Bank Dick, The (1940);16
3930;Creature From the Black Lagoon, The (1954);1024
3931;Giant Gila Monster, The (1959);17408
3932;Invisible Man, The (1933);17408
3933;Killer Shrews, The (1959);17408
3934;Kronos (1957);16384
3935;Kronos (1973);1024
3936;Phantom of the Opera, The (1943);32896
3937;Runaway (1984);49152
3938;Slumber Party Massacre, The (1982);1024
3939;Slumber Party Massacre II, The (1987);1024
3940;Slumber Party Massacre III, The (1990);1024
3941;Sorority House Massacre (1986);1024
3942;Sorority House Massacre II (1990);1024
3943;Bamboozled (2000);16
3944;Bootmen (2000);144
3945;Digimon: The Movie (2000);14
3946;Get Carter (2000);32897
3947;Get Carter (1971);32768
3948;Meet the Parents (2000);16
3949;Requiem for a Dream (2000);128
3950;Tigerland (2000);128
3951;Two Family House (2000);128
3952;Contender, The (2000);32896
